"Precinct_Name","Split_Name","precinct_splitId","Reg_voters","Ballots","Reporting","Contest_id","Contest_title","Contest_party","Choice_id","Candidate_name","Choice_party","Candidate_Type","Absentee_votes","Early_votes","Election_Votes"
"25-03","","130","441","243","1","4","Governor and Lieutenant Governor","","11","(R) TUPOLA / KERNS","","C","61","3","50"
"25-03","","130","441","243","1","4","Governor and Lieutenant Governor","","12","(N) TERUYA / ROBOTTI","","C","2","0","1"
"25-03","","130","441","243","1","4","Governor and Lieutenant Governor","","13","(D) IGE / GREEN","","C","65","10","39"
"25-03","","130","441","243","1","32","Maui Resident Trustee","","69","KAPU, Ke'eaumoku","","C","51","6","47"
"25-03","","130","441","243","1","32","Maui Resident Trustee","","70","LINDSEY, Carmen Hulu","","C","44","8","27"
"25-03","","130","441","243","1","33","Oahu Resident Trustee","","71","KIA'AINA, Esther","","C","56","7","51"
"25-03","","130","441","243","1","33","Oahu Resident Trustee","","72","AKAKA, Kalei","","C","58","7","37"
"25-03","","130","441","243","1","34","At-Large Trustee","","73","AHU ISA, Lei (Leina'ala)","","C","47","4","38"
"25-03","","130","441","243","1","34","At-Large Trustee","","74","AKANA, Rowena Noelani","","C","34","1","24"
"25-03","","130","441","243","1","34","At-Large Trustee","","75","LEE, Brendon Kalei'aina","","C","61","6","39"
"25-03","","130","441","243","1","34","At-Large Trustee","","76","AILA, William J., Jr.","","C","67","12","37"
"25-03","","130","441","243","1","34","At-Large Trustee","","77","HANOHANO, Faye (Pua)","","C","57","5","25"
"25-03","","130","441","243","1","34","At-Large Trustee","","78","WAIHEE, John D., IV","","C","59","5","42"
"25-03","","130","441","243","1","50","Constitutional Convention","","121","YES","","C","19","2","22"
"25-03","","130","441","243","1","50","Constitutional Convention","","122","NO","","C","109","11","73"
"25-03","","130","441","243","1","51","CON. AMEND.: Public Education and Investment Real Property","","123","YES","","C","33","1","30"
"25-03","","130","441","243","1","51","CON. AMEND.: Public Education and Investment Real Property","","124","NO","","C","96","11","62"
"25-03","","130","441","243","1","63","HONOLULU: Honolulu Authority for Rapid Transportation","","147","YES","","C","35","4","42"
"25-03","","130","441","243","1","63","HONOLULU: Honolulu Authority for Rapid Transportation","","148","NO","","C","90","10","51"
"25-04","","131","5993","3292","1","1","U.S. Senator","","1","(R) CURTIS, Ron","","C","384","72","345"
"25-04","","131","5993","3292","1","1","U.S. Senator","","2","(D) HIRONO, Mazie K.","","C","1227","215","962"
"25-04","","131","5993","3292","1","2","U.S. Representative, Dist I","","3","(G) BURD, Zachary B.","","C","15","8","24"
"25-04","","131","5993","3292","1","2","U.S. Representative, Dist I","","4","(D) CASE, Ed","","C","1230","219","930"
"25-04","","131","5993","3292","1","2","U.S. Representative, Dist I","","5","(N) GRIFFIN, Calvin C. (G)","","C","11","0","12"
"25-04","","131","5993","3292","1","2","U.S. Representative, Dist I","","6","(R) CAVASSO, Cam","","C","274","50","273"
"25-04","","131","5993","3292","1","2","U.S. Representative, Dist I","","7","(L) TIPPENS, Michelle Rose","","C","26","7","40"
"25-04","","131","5993","3292","1","4","Governor and Lieutenant Governor","","10","(G) BREWER / ING","","C","27","9","40"
"25-04","","131","5993","3292","1","4","Governor and Lieutenant Governor","","11","(R) TUPOLA / KERNS","","C","429","73","434"
"25-04","","131","5993","3292","1","4","Governor and Lieutenant Governor","","12","(N) TERUYA / ROBOTTI","","C","14","3","10"
"25-04","","131","5993","3292","1","4","Governor and Lieutenant Governor","","13","(D) IGE / GREEN","","C","1153","202","839"
"25-04","","131","5993","3292","1","32","Maui Resident Trustee","","69","KAPU, Ke'eaumoku","","C","321","80","367"
"25-04","","131","5993","3292","1","32","Maui Resident Trustee","","70","LINDSEY, Carmen Hulu","","C","452","97","405"
"25-04","","131","5993","3292","1","33","Oahu Resident Trustee","","71","KIA'AINA, Esther","","C","489","106","449"
"25-04","","131","5993","3292","1","33","Oahu Resident Trustee","","72","AKAKA, Kalei","","C","619","109","554"
"25-04","","131","5993","3292","1","34","At-Large Trustee","","73","AHU ISA, Lei (Leina'ala)","","C","606","104","454"
"25-04","","131","5993","3292","1","34","At-Large Trustee","","74","AKANA, Rowena Noelani","","C","308","64","352"
"25-04","","131","5993","3292","1","34","At-Large Trustee","","75","LEE, Brendon Kalei'aina","","C","472","98","377"
"25-04","","131","5993","3292","1","34","At-Large Trustee","","76","AILA, William J., Jr.","","C","532","118","341"
"25-04","","131","5993","3292","1","34","At-Large Trustee","","77","HANOHANO, Faye (Pua)","","C","274","67","300"
"25-04","","131","5993","3292","1","34","At-Large Trustee","","78","WAIHEE, John D., IV","","C","630","114","492"
"25-04","","131","5993","3292","1","50","Constitutional Convention","","121","YES","","C","317","76","384"
"25-04","","131","5993","3292","1","50","Constitutional Convention","","122","NO","","C","1219","201","887"
"25-04","","131","5993","3292","1","51","CON. AMEND.: Public Education and Investment Real Property","","123","YES","","C","314","74","405"
"25-04","","131","5993","3292","1","51","CON. AMEND.: Public Education and Investment Real Property","","124","NO","","C","1065","171","731"
"25-04","","131","5993","3292","1","63","HONOLULU: Honolulu Authority for Rapid Transportation","","147","YES","","C","589","124","572"
"25-04","","131","5993","3292","1","63","HONOLULU: Honolulu Authority for Rapid Transportation","","148","NO","","C","896","151","650"
"25-05","","132","2533","1655","1","1","U.S. Senator","","1","(R) CURTIS, Ron","","C","231","32","207"
"25-05","","132","2533","1655","1","1","U.S. Senator","","2","(D) HIRONO, Mazie K.","","C","600","66","448"
"25-05","","132","2533","1655","1","2","U.S. Representative, Dist I","","3","(G) BURD, Zachary B.","","C","6","2","4"
"25-05","","132","2533","1655","1","2","U.S. Representative, Dist I","","4","(D) CASE, Ed","","C","640","70","469"
"25-05","","132","2533","1655","1","2","U.S. Representative, Dist I","","5","(N) GRIFFIN, Calvin C. (G)","","C","3","0","5"
"25-05","","132","2533","1655","1","2","U.S. Representative, Dist I","","6","(R) CAVASSO, Cam","","C","156","24","158"
"25-05","","132","2533","1655","1","2","U.S. Representative, Dist I","","7","(L) TIPPENS, Michelle Rose","","C","5","5","14"
"25-05","","132","2533","1655","1","4","Governor and Lieutenant Governor","","10","(G) BREWER / ING","","C","7","2","19"
"25-05","","132","2533","1655","1","4","Governor and Lieutenant Governor","","11","(R) TUPOLA / KERNS","","C","229","32","209"
"25-05","","132","2533","1655","1","4","Governor and Lieutenant Governor","","12","(N) TERUYA / ROBOTTI","","C","5","2","2"
"25-05","","132","2533","1655","1","4","Governor and Lieutenant Governor","","13","(D) IGE / GREEN","","C","604","66","432"
"25-05","","132","2533","1655","1","32","Maui Resident Trustee","","69","KAPU, Ke'eaumoku","","C","137","24","148"
"25-05","","132","2533","1655","1","32","Maui Resident Trustee","","70","LINDSEY, Carmen Hulu","","C","164","28","171"
"25-05","","132","2533","1655","1","33","Oahu Resident Trustee","","71","KIA'AINA, Esther","","C","259","44","217"
"25-05","","132","2533","1655","1","33","Oahu Resident Trustee","","72","AKAKA, Kalei","","C","282","32","255"
"25-05","","132","2533","1655","1","34","At-Large Trustee","","73","AHU ISA, Lei (Leina'ala)","","C","296","33","224"
"25-05","","132","2533","1655","1","34","At-Large Trustee","","74","AKANA, Rowena Noelani","","C","89","16","131"
"25-05","","132","2533","1655","1","34","At-Large Trustee","","75","LEE, Brendon Kalei'aina","","C","240","35","188"
"25-05","","132","2533","1655","1","34","At-Large Trustee","","76","AILA, William J., Jr.","","C","291","34","189"
"25-05","","132","2533","1655","1","34","At-Large Trustee","","77","HANOHANO, Faye (Pua)","","C","118","20","111"
"25-05","","132","2533","1655","1","34","At-Large Trustee","","78","WAIHEE, John D., IV","","C","271","39","224"
"25-05","","132","2533","1655","1","50","Constitutional Convention","","121","YES","","C","156","26","165"
"25-05","","132","2533","1655","1","50","Constitutional Convention","","122","NO","","C","659","74","479"
"25-05","","132","2533","1655","1","51","CON. AMEND.: Public Education and Investment Real Property","","123","YES","","C","124","17","163"
"25-05","","132","2533","1655","1","51","CON. AMEND.: Public Education and Investment Real Property","","124","NO","","C","598","71","430"
"25-05","","132","2533","1655","1","63","HONOLULU: Honolulu Authority for Rapid Transportation","","147","YES","","C","305","37","283"
"25-05","","132","2533","1655","1","63","HONOLULU: Honolulu Authority for Rapid Transportation","","148","NO","","C","467","61","333"
"26-01","","133","4338","2066","1","1","U.S. Senator","","1","(R) CURTIS, Ron","","C","288","39","209"
"26-01","","133","4338","2066","1","1","U.S. Senator","","2","(D) HIRONO, Mazie K.","","C","853","110","525"
"26-01","","133","4338","2066","1","2","U.S. Representative, Dist I","","3","(G) BURD, Zachary B.","","C","11","1","14"
"26-01","","133","4338","2066","1","2","U.S. Representative, Dist I","","4","(D) CASE, Ed","","C","846","117","503"
"26-01","","133","4338","2066","1","2","U.S. Representative, Dist I","","5","(N) GRIFFIN, Calvin C. (G)","","C","10","2","8"
"26-01","","133","4338","2066","1","2","U.S. Representative, Dist I","","6","(R) CAVASSO, Cam","","C","224","26","178"
"26-01","","133","4338","2066","1","2","U.S. Representative, Dist I","","7","(L) TIPPENS, Michelle Rose","","C","27","2","23"
"26-01","","133","4338","2066","1","4","Governor and Lieutenant Governor","","10","(G) BREWER / ING","","C","37","4","25"
"26-01","","133","4338","2066","1","4","Governor and Lieutenant Governor","","11","(R) TUPOLA / KERNS","","C","303","32","233"
"26-01","","133","4338","2066","1","4","Governor and Lieutenant Governor","","12","(N) TERUYA / ROBOTTI","","C","18","3","16"
"26-01","","133","4338","2066","1","4","Governor and Lieutenant Governor","","13","(D) IGE / GREEN","","C","784","109","459"
"26-01","","133","4338","2066","1","8","State Senator, Dist 12","","20","(R) MARIANO, Lynn Barry","","C","274","38","204"
"26-01","","133","4338","2066","1","8","State Senator, Dist 12","","21","(D) MORIWAKI, Sharon Y.","","C","751","102","456"
"26-01","","133","4338","2066","1","32","Maui Resident Trustee","","69","KAPU, Ke'eaumoku","","C","274","44","209"
"26-01","","133","4338","2066","1","32","Maui Resident Trustee","","70","LINDSEY, Carmen Hulu","","C","305","32","227"
"26-01","","133","4338","2066","1","33","Oahu Resident Trustee","","71","KIA'AINA, Esther","","C","345","49","238"
"26-01","","133","4338","2066","1","33","Oahu Resident Trustee","","72","AKAKA, Kalei","","C","446","61","310"
"26-01","","133","4338","2066","1","34","At-Large Trustee","","73","AHU ISA, Lei (Leina'ala)","","C","411","55","252"
"26-01","","133","4338","2066","1","34","At-Large Trustee","","74","AKANA, Rowena Noelani","","C","279","31","204"
"26-01","","133","4338","2066","1","34","At-Large Trustee","","75","LEE, Brendon Kalei'aina","","C","348","45","208"
"26-01","","133","4338","2066","1","34","At-Large Trustee","","76","AILA, William J., Jr.","","C","315","42","162"
"26-01","","133","4338","2066","1","34","At-Large Trustee","","77","HANOHANO, Faye (Pua)","","C","227","37","177"
"26-01","","133","4338","2066","1","34","At-Large Trustee","","78","WAIHEE, John D., IV","","C","406","59","276"
"26-01","","133","4338","2066","1","50","Constitutional Convention","","121","YES","","C","275","41","242"
"26-01","","133","4338","2066","1","50","Constitutional Convention","","122","NO","","C","773","101","448"
"26-01","","133","4338","2066","1","51","CON. AMEND.: Public Education and Investment Real Property","","123","YES","","C","283","45","253"
"26-01","","133","4338","2066","1","51","CON. AMEND.: Public Education and Investment Real Property","","124","NO","","C","692","80","367"
"26-01","","133","4338","2066","1","63","HONOLULU: Honolulu Authority for Rapid Transportation","","147","YES","","C","446","65","362"
"26-01","","133","4338","2066","1","63","HONOLULU: Honolulu Authority for Rapid Transportation","","148","NO","","C","565","72","309"
"26-02","","134","225","121","1","1","U.S. Senator","","1","(R) CURTIS, Ron","","C","41","0","0"
"26-02","","134","225","121","1","1","U.S. Senator","","2","(D) HIRONO, Mazie K.","","C","76","3","0"
"26-02","","134","225","121","1","2","U.S. Representative, Dist I","","3","(G) BURD, Zachary B.","","C","1","0","0"
"26-02","","134","225","121","1","2","U.S. Representative, Dist I","","4","(D) CASE, Ed","","C","82","3","0"
"26-02","","134","225","121","1","2","U.S. Representative, Dist I","","5","(N) GRIFFIN, Calvin C. (G)","","C","0","0","0"
"26-02","","134","225","121","1","2","U.S. Representative, Dist I","","6","(R) CAVASSO, Cam","","C","32","0","0"
"26-02","","134","225","121","1","2","U.S. Representative, Dist I","","7","(L) TIPPENS, Michelle Rose","","C","1","0","0"
"26-02","","134","225","121","1","4","Governor and Lieutenant Governor","","10","(G) BREWER / ING","","C","3","0","0"
"26-02","","134","225","121","1","4","Governor and Lieutenant Governor","","11","(R) TUPOLA / KERNS","","C","44","0","0"
"26-02","","134","225","121","1","4","Governor and Lieutenant Governor","","12","(N) TERUYA / ROBOTTI","","C","3","0","0"
"26-02","","134","225","121","1","4","Governor and Lieutenant Governor","","13","(D) IGE / GREEN","","C","68","3","0"
"26-02","","134","225","121","1","8","State Senator, Dist 12","","20","(R) MARIANO, Lynn Barry","","C","40","1","0"
"26-02","","134","225","121","1","8","State Senator, Dist 12","","21","(D) MORIWAKI, Sharon Y.","","C","71","2","0"
"26-02","","134","225","121","1","32","Maui Resident Trustee","","69","KAPU, Ke'eaumoku","","C","35","0","0"
"26-02","","134","225","121","1","32","Maui Resident Trustee","","70","LINDSEY, Carmen Hulu","","C","34","1","0"
"26-02","","134","225","121","1","33","Oahu Resident Trustee","","71","KIA'AINA, Esther","","C","38","3","0"
"26-02","","134","225","121","1","33","Oahu Resident Trustee","","72","AKAKA, Kalei","","C","48","0","0"
"26-02","","134","225","121","1","34","At-Large Trustee","","73","AHU ISA, Lei (Leina'ala)","","C","35","2","0"
"26-02","","134","225","121","1","34","At-Large Trustee","","74","AKANA, Rowena Noelani","","C","28","1","0"
"26-02","","134","225","121","1","34","At-Large Trustee","","75","LEE, Brendon Kalei'aina","","C","40","1","0"
"26-02","","134","225","121","1","34","At-Large Trustee","","76","AILA, William J., Jr.","","C","37","1","0"
"26-02","","134","225","121","1","34","At-Large Trustee","","77","HANOHANO, Faye (Pua)","","C","26","0","0"
"26-02","","134","225","121","1","34","At-Large Trustee","","78","WAIHEE, John D., IV","","C","45","3","0"
"26-02","","134","225","121","1","48","Councilmember, Dist IV, City and County of Honolulu","","117","OZAWA, Trevor","","C","71","0","0"
"26-02","","134","225","121","1","48","Councilmember, Dist IV, City and County of Honolulu","","118","WATERS, Tommy","","C","34","3","0"
"26-02","","134","225","121","1","50","Constitutional Convention","","121","YES","","C","26","0","0"
"26-02","","134","225","121","1","50","Constitutional Convention","","122","NO","","C","84","3","0"
"26-02","","134","225","121","1","51","CON. AMEND.: Public Education and Investment Real Property","","123","YES","","C","18","1","0"
"26-02","","134","225","121","1","51","CON. AMEND.: Public Education and Investment Real Property","","124","NO","","C","86","1","0"
"26-02","","134","225","121","1","63","HONOLULU: Honolulu Authority for Rapid Transportation","","147","YES","","C","43","2","0"
